vessel_id,vessel_type,scheduled_arrival,actual_arrival,departure_time,berth_id,gross_tonnage,length_overall_m
VSL112277,Container,2023-04-05 21:00:00,2023-04-05 21:00:00,2023-04-07 03:00:00,8,155178,248
VSL112278,Bulk,2023-04-05 22:00:00,2023-04-06 01:00:00,2023-04-08 09:00:00,6,149050,164
VSL112279,Bulk,2023-04-05 23:00:00,2023-04-06 08:00:00,2023-04-08 14:00:00,10,87496,215
VSL112280,Tanker,2023-04-06 00:00:00,2023-04-06 02:00:00,2023-04-08 18:00:00,17,86999,206
VSL112281,Tanker,2023-04-06 01:00:00,2023-04-06 05:00:00,2023-04-07 08:00:00,7,106926,227
VSL112282,Tanker,2023-04-06 02:00:00,2023-04-06 11:00:00,2023-04-08 13:00:00,20,108584,262
VSL112283,Tanker,2023-04-06 03:00:00,2023-04-06 07:00:00,2023-04-08 21:00:00,13,167589,220
VSL112284,Tanker,2023-04-06 04:00:00,2023-04-06 11:00:00,2023-04-07 15:00:00,11,49822,391
VSL112285,Container,2023-04-06 05:00:00,2023-04-06 05:00:00,2023-04-08 08:00:00,20,147314,150
VSL112286,Tanker,2023-04-06 06:00:00,2023-04-06 08:00:00,2023-04-07 07:00:00,5,38910,304
VSL112287,Tanker,2023-04-06 07:00:00,2023-04-06 11:00:00,2023-04-09 05:00:00,24,58369,262
VSL112288,Bulk,2023-04-06 08:00:00,2023-04-06 18:00:00,2023-04-07 21:00:00,10,102533,395
VSL112289,Container,2023-04-06 09:00:00,2023-04-06 11:00:00,2023-04-08 03:00:00,2,152379,160
VSL112290,Tanker,2023-04-06 10:00:00,2023-04-06 15:00:00,2023-04-08 06:00:00,23,77651,168
VSL112291,Tanker,2023-04-06 11:00:00,2023-04-06 20:00:00,2023-04-08 16:00:00,9,140732,365
VSL112292,Tanker,2023-04-06 12:00:00,2023-04-06 14:00:00,2023-04-09 11:00:00,24,71881,306
VSL112293,Bulk,2023-04-06 13:00:00,2023-04-06 18:00:00,2023-04-09 01:00:00,18,104626,348
VSL112294,Bulk,2023-04-06 14:00:00,2023-04-06 21:00:00,2023-04-08 10:00:00,4,118436,300
VSL112295,Bulk,2023-04-06 15:00:00,2023-04-06 18:00:00,2023-04-08 18:00:00,17,131162,162
VSL112296,Tanker,2023-04-06 16:00:00,2023-04-06 23:00:00,2023-04-09 00:00:00,20,122054,249
VSL112297,Bulk,2023-04-06 17:00:00,2023-04-06 23:00:00,2023-04-09 10:00:00,5,145442,375
VSL112298,Tanker,2023-04-06 18:00:00,2023-04-07 04:00:00,2023-04-08 00:00:00,6,179441,385
VSL112299,Container,2023-04-06 19:00:00,2023-04-07 05:00:00,2023-04-09 12:00:00,2,103910,152
VSL112300,Tanker,2023-04-06 20:00:00,2023-04-06 23:00:00,2023-04-08 11:00:00,21,151838,342
VSL112301,Bulk,2023-04-06 21:00:00,2023-04-06 23:00:00,2023-04-09 09:00:00,5,131653,344
VSL112302,Container,2023-04-06 22:00:00,2023-04-07 02:00:00,2023-04-08 22:00:00,20,157881,290
VSL112303,Tanker,2023-04-06 23:00:00,2023-04-07 03:00:00,2023-04-09 12:00:00,24,54849,202
VSL112304,Container,2023-04-07 00:00:00,2023-04-07 06:00:00,2023-04-09 19:00:00,23,97014,196
VSL112305,Container,2023-04-07 01:00:00,2023-04-07 11:00:00,2023-04-09 14:00:00,12,71219,390
VSL112306,Container,2023-04-07 02:00:00,2023-04-07 02:00:00,2023-04-09 19:00:00,11,116893,303
VSL112307,Tanker,2023-04-07 03:00:00,2023-04-07 11:00:00,2023-04-09 20:00:00,18,170871,395
VSL112308,Bulk,2023-04-07 04:00:00,2023-04-07 05:00:00,2023-04-10 00:00:00,8,177698,359
VSL112309,Tanker,2023-04-07 05:00:00,2023-04-07 13:00:00,2023-04-09 10:00:00,14,155105,201
VSL112310,Bulk,2023-04-07 06:00:00,2023-04-07 14:00:00,2023-04-08 22:00:00,24,127578,242
VSL112311,Tanker,2023-04-07 07:00:00,2023-04-07 09:00:00,2023-04-08 22:00:00,14,174013,375
VSL112312,Tanker,2023-04-07 08:00:00,2023-04-07 14:00:00,2023-04-08 11:00:00,21,141697,385
VSL112313,Tanker,2023-04-07 09:00:00,2023-04-07 11:00:00,2023-04-09 14:00:00,23,103506,392
VSL112314,Bulk,2023-04-07 10:00:00,2023-04-07 17:00:00,2023-04-09 05:00:00,4,176665,354
VSL112315,Tanker,2023-04-07 11:00:00,2023-04-07 18:00:00,2023-04-09 21:00:00,5,23586,220
VSL112316,Container,2023-04-07 12:00:00,2023-04-07 14:00:00,2023-04-08 16:00:00,14,126258,257
VSL112317,Tanker,2023-04-07 13:00:00,2023-04-07 17:00:00,2023-04-10 09:00:00,14,113976,260
VSL112318,Container,2023-04-07 14:00:00,2023-04-07 20:00:00,2023-04-09 03:00:00,3,107445,280
VSL112319,Bulk,2023-04-07 15:00:00,2023-04-07 15:00:00,2023-04-10 07:00:00,4,25971,191
VSL112320,Bulk,2023-04-07 16:00:00,2023-04-07 18:00:00,2023-04-10 08:00:00,20,30778,240
VSL112321,Tanker,2023-04-07 17:00:00,2023-04-07 17:00:00,2023-04-10 08:00:00,7,95586,172
VSL112322,Tanker,2023-04-07 18:00:00,2023-04-07 19:00:00,2023-04-09 21:00:00,10,142834,252
VSL112323,Tanker,2023-04-07 19:00:00,2023-04-08 01:00:00,2023-04-09 04:00:00,12,108959,209
VSL112324,Container,2023-04-07 20:00:00,2023-04-08 02:00:00,2023-04-10 01:00:00,17,170336,269
VSL112325,Bulk,2023-04-07 21:00:00,2023-04-07 23:00:00,2023-04-10 04:00:00,23,132704,195
VSL112326,Container,2023-04-07 22:00:00,2023-04-08 03:00:00,2023-04-09 09:00:00,21,41749,299
VSL112327,Container,2023-04-07 23:00:00,2023-04-08 04:00:00,2023-04-10 19:00:00,14,45980,278
VSL112328,Tanker,2023-04-08 00:00:00,2023-04-08 01:00:00,2023-04-09 15:00:00,8,40337,211
VSL112329,Tanker,2023-04-08 01:00:00,2023-04-08 09:00:00,2023-04-10 02:00:00,11,162229,160
VSL112330,Container,2023-04-08 02:00:00,2023-04-08 09:00:00,2023-04-10 12:00:00,8,47672,332
VSL112331,Container,2023-04-08 03:00:00,2023-04-08 04:00:00,2023-04-10 19:00:00,22,129717,345
VSL112332,Tanker,2023-04-08 04:00:00,2023-04-08 15:00:00,2023-04-09 19:00:00,19,61097,209
VSL112333,Tanker,2023-04-08 05:00:00,2023-04-08 08:00:00,2023-04-09 21:00:00,18,167603,224
VSL112334,Container,2023-04-08 06:00:00,2023-04-08 14:00:00,2023-04-11 05:00:00,8,54124,333
VSL112335,Tanker,2023-04-08 07:00:00,2023-04-08 10:00:00,2023-04-10 05:00:00,16,56280,211
VSL112336,Tanker,2023-04-08 08:00:00,2023-04-08 14:00:00,2023-04-11 01:00:00,21,158010,395
VSL112337,Container,2023-04-08 09:00:00,2023-04-08 13:00:00,2023-04-10 06:00:00,16,71654,294
VSL112338,Container,2023-04-08 10:00:00,2023-04-08 19:00:00,2023-04-10 06:00:00,10,110421,341
VSL112339,Bulk,2023-04-08 11:00:00,2023-04-08 16:00:00,2023-04-10 20:00:00,19,36528,266
VSL112340,Container,2023-04-08 12:00:00,2023-04-08 12:00:00,2023-04-11 09:00:00,7,163280,167
VSL112341,Tanker,2023-04-08 13:00:00,2023-04-08 16:00:00,2023-04-09 17:00:00,11,49716,251
VSL112342,Container,2023-04-08 14:00:00,2023-04-08 18:00:00,2023-04-11 03:00:00,2,68280,330
VSL112343,Container,2023-04-08 15:00:00,2023-04-08 20:00:00,2023-04-10 21:00:00,21,109752,367
VSL112344,Container,2023-04-08 16:00:00,2023-04-08 21:00:00,2023-04-11 00:00:00,4,97469,281
VSL112345,Bulk,2023-04-08 17:00:00,2023-04-08 21:00:00,2023-04-11 15:00:00,21,159899,231
VSL112346,Bulk,2023-04-08 18:00:00,2023-04-08 20:00:00,2023-04-09 20:00:00,21,146505,324
VSL112347,Tanker,2023-04-08 19:00:00,2023-04-09 05:00:00,2023-04-10 13:00:00,11,50127,340
VSL112348,Bulk,2023-04-08 20:00:00,2023-04-08 21:00:00,2023-04-10 13:00:00,17,171981,328
VSL112349,Container,2023-04-08 21:00:00,2023-04-09 03:00:00,2023-04-11 00:00:00,12,133807,288
VSL112350,Bulk,2023-04-08 22:00:00,2023-04-08 22:00:00,2023-04-10 12:00:00,10,54767,249
VSL112351,Container,2023-04-08 23:00:00,2023-04-09 10:00:00,2023-04-11 07:00:00,12,155514,287
VSL112352,Bulk,2023-04-09 00:00:00,2023-04-09 11:00:00,2023-04-11 03:00:00,8,152930,158
VSL112353,Bulk,2023-04-09 01:00:00,2023-04-09 05:00:00,2023-04-11 22:00:00,15,75747,180
VSL112354,Bulk,2023-04-09 02:00:00,2023-04-09 05:00:00,2023-04-10 09:00:00,18,99199,368
VSL112355,Container,2023-04-09 03:00:00,2023-04-09 09:00:00,2023-04-11 18:00:00,13,20910,156
VSL112356,Bulk,2023-04-09 04:00:00,2023-04-09 05:00:00,2023-04-11 09:00:00,14,66462,360
VSL112357,Container,2023-04-09 05:00:00,2023-04-09 15:00:00,2023-04-10 05:00:00,9,149326,193
VSL112358,Container,2023-04-09 06:00:00,2023-04-09 13:00:00,2023-04-10 12:00:00,20,21769,181
VSL112359,Tanker,2023-04-09 07:00:00,2023-04-09 15:00:00,2023-04-10 20:00:00,8,113715,199
VSL112360,Bulk,2023-04-09 08:00:00,2023-04-09 19:00:00,2023-04-11 04:00:00,10,24626,294
VSL112361,Tanker,2023-04-09 09:00:00,2023-04-09 18:00:00,2023-04-10 14:00:00,19,48590,375
VSL112362,Tanker,2023-04-09 10:00:00,2023-04-09 10:00:00,2023-04-11 02:00:00,21,53334,308
VSL112363,Container,2023-04-09 11:00:00,2023-04-09 15:00:00,2023-04-11 00:00:00,1,156502,180
VSL112364,Bulk,2023-04-09 12:00:00,2023-04-09 15:00:00,2023-04-10 18:00:00,22,38372,232
VSL112365,Container,2023-04-09 13:00:00,2023-04-09 17:00:00,2023-04-11 03:00:00,8,127199,250
VSL112366,Container,2023-04-09 14:00:00,2023-04-09 22:00:00,2023-04-10 21:00:00,4,30408,339
VSL112367,Bulk,2023-04-09 15:00:00,2023-04-10 02:00:00,2023-04-12 14:00:00,17,157205,281
VSL112368,Container,2023-04-09 16:00:00,2023-04-09 18:00:00,2023-04-11 01:00:00,11,32301,206
VSL112369,Bulk,2023-04-09 17:00:00,2023-04-09 17:00:00,2023-04-11 21:00:00,11,70053,243
VSL112370,Bulk,2023-04-09 18:00:00,2023-04-10 04:00:00,2023-04-12 10:00:00,15,126684,375
VSL112371,Container,2023-04-09 19:00:00,2023-04-09 21:00:00,2023-04-11 13:00:00,14,107084,160
VSL112372,Container,2023-04-09 20:00:00,2023-04-09 23:00:00,2023-04-10 21:00:00,8,78402,170
VSL112373,Tanker,2023-04-09 21:00:00,2023-04-09 22:00:00,2023-04-11 04:00:00,6,59301,299
VSL112374,Container,2023-04-09 22:00:00,2023-04-09 22:00:00,2023-04-12 03:00:00,8,50608,177
VSL112375,Bulk,2023-04-09 23:00:00,2023-04-09 23:00:00,2023-04-12 17:00:00,18,40736,398
VSL112376,Tanker,2023-04-10 00:00:00,2023-04-10 07:00:00,2023-04-12 11:00:00,6,88919,308
VSL112377,Bulk,2023-04-10 01:00:00,2023-04-10 04:00:00,2023-04-11 18:00:00,18,127938,335
VSL112378,Tanker,2023-04-10 02:00:00,2023-04-10 13:00:00,2023-04-11 03:00:00,6,88024,205
VSL112379,Container,2023-04-10 03:00:00,2023-04-10 04:00:00,2023-04-11 07:00:00,6,57273,310
VSL112380,Container,2023-04-10 04:00:00,2023-04-10 13:00:00,2023-04-13 01:00:00,10,148692,197
VSL112381,Container,2023-04-10 05:00:00,2023-04-10 07:00:00,2023-04-11 17:00:00,13,90962,169
VSL112382,Bulk,2023-04-10 06:00:00,2023-04-10 13:00:00,2023-04-12 21:00:00,7,125380,151
VSL112383,Tanker,2023-04-10 07:00:00,2023-04-10 12:00:00,2023-04-11 17:00:00,14,159961,208
VSL112384,Bulk,2023-04-10 08:00:00,2023-04-10 15:00:00,2023-04-11 15:00:00,1,21723,216
VSL112385,Tanker,2023-04-10 09:00:00,2023-04-10 18:00:00,2023-04-13 07:00:00,17,93330,370
VSL112386,Container,2023-04-10 10:00:00,2023-04-10 14:00:00,2023-04-12 23:00:00,17,93652,223
VSL112387,Bulk,2023-04-10 11:00:00,2023-04-10 13:00:00,2023-04-12 03:00:00,5,49115,227
VSL112388,Container,2023-04-10 12:00:00,2023-04-10 17:00:00,2023-04-11 22:00:00,1,131129,206
VSL112389,Bulk,2023-04-10 13:00:00,2023-04-10 22:00:00,2023-04-12 14:00:00,19,114247,221
VSL112390,Container,2023-04-10 14:00:00,2023-04-10 21:00:00,2023-04-13 04:00:00,1,39745,378
VSL112391,Bulk,2023-04-10 15:00:00,2023-04-10 19:00:00,2023-04-13 00:00:00,23,118344,380
VSL112392,Bulk,2023-04-10 16:00:00,2023-04-10 20:00:00,2023-04-11 18:00:00,24,79276,212
VSL112393,Tanker,2023-04-10 17:00:00,2023-04-10 19:00:00,2023-04-12 17:00:00,20,106400,343
VSL112394,Container,2023-04-10 18:00:00,2023-04-10 20:00:00,2023-04-12 17:00:00,9,103278,163
VSL112395,Tanker,2023-04-10 19:00:00,2023-04-11 06:00:00,2023-04-12 17:00:00,8,80230,255
VSL112396,Tanker,2023-04-10 20:00:00,2023-04-11 03:00:00,2023-04-13 01:00:00,7,143698,392
VSL112397,Container,2023-04-10 21:00:00,2023-04-11 07:00:00,2023-04-13 18:00:00,11,171961,351
VSL112398,Bulk,2023-04-10 22:00:00,2023-04-10 22:00:00,2023-04-13 14:00:00,3,115654,175
VSL112399,Tanker,2023-04-10 23:00:00,2023-04-11 02:00:00,2023-04-13 14:00:00,18,40376,253
VSL112400,Container,2023-04-11 00:00:00,2023-04-11 08:00:00,2023-04-13 02:00:00,10,153897,212
VSL112401,Bulk,2023-04-11 01:00:00,2023-04-11 06:00:00,2023-04-13 20:00:00,21,159849,253
VSL112402,Tanker,2023-04-11 02:00:00,2023-04-11 07:00:00,2023-04-13 21:00:00,16,90237,176
VSL112403,Tanker,2023-04-11 03:00:00,2023-04-11 12:00:00,2023-04-12 12:00:00,18,121666,362
VSL112404,Tanker,2023-04-11 04:00:00,2023-04-11 14:00:00,2023-04-12 12:00:00,2,107880,179
VSL112405,Bulk,2023-04-11 05:00:00,2023-04-11 15:00:00,2023-04-12 06:00:00,21,144150,355
VSL112406,Tanker,2023-04-11 06:00:00,2023-04-11 12:00:00,2023-04-13 02:00:00,9,96785,154
VSL112407,Bulk,2023-04-11 07:00:00,2023-04-11 17:00:00,2023-04-12 17:00:00,9,151294,292
VSL112408,Tanker,2023-04-11 08:00:00,2023-04-11 14:00:00,2023-04-12 17:00:00,4,47073,205
VSL112409,Container,2023-04-11 09:00:00,2023-04-11 14:00:00,2023-04-13 09:00:00,12,125143,339
VSL112410,Tanker,2023-04-11 10:00:00,2023-04-11 18:00:00,2023-04-14 01:00:00,17,56432,207
VSL112411,Container,2023-04-11 11:00:00,2023-04-11 18:00:00,2023-04-12 15:00:00,9,35747,333
VSL112412,Container,2023-04-11 12:00:00,2023-04-11 23:00:00,2023-04-13 09:00:00,11,27496,289
VSL112413,Container,2023-04-11 13:00:00,2023-04-11 20:00:00,2023-04-12 17:00:00,23,31282,288
VSL112414,Bulk,2023-04-11 14:00:00,2023-04-11 15:00:00,2023-04-12 22:00:00,11,105121,162
VSL112415,Container,2023-04-11 15:00:00,2023-04-11 21:00:00,2023-04-13 01:00:00,21,136417,225
VSL112416,Tanker,2023-04-11 16:00:00,2023-04-12 03:00:00,2023-04-14 11:00:00,22,86046,296
VSL112417,Bulk,2023-04-11 17:00:00,2023-04-11 17:00:00,2023-04-12 21:00:00,17,152403,255
VSL112418,Container,2023-04-11 18:00:00,2023-04-12 03:00:00,2023-04-12 23:00:00,18,137244,376
VSL112419,Bulk,2023-04-11 19:00:00,2023-04-12 02:00:00,2023-04-14 03:00:00,17,124708,329
VSL112420,Bulk,2023-04-11 20:00:00,2023-04-11 22:00:00,2023-04-13 11:00:00,1,82114,195
VSL112421,Bulk,2023-04-11 21:00:00,2023-04-12 07:00:00,2023-04-14 18:00:00,7,65016,208
VSL112422,Tanker,2023-04-11 22:00:00,2023-04-12 06:00:00,2023-04-13 21:00:00,14,156543,262
VSL112423,Container,2023-04-11 23:00:00,2023-04-12 03:00:00,2023-04-13 12:00:00,19,107371,391
VSL112424,Bulk,2023-04-12 00:00:00,2023-04-12 06:00:00,2023-04-13 23:00:00,15,103836,251
VSL112425,Bulk,2023-04-12 01:00:00,2023-04-12 07:00:00,2023-04-14 21:00:00,16,52165,244
VSL112426,Bulk,2023-04-12 02:00:00,2023-04-12 10:00:00,2023-04-13 13:00:00,15,74492,384
VSL112427,Container,2023-04-12 03:00:00,2023-04-12 04:00:00,2023-04-14 01:00:00,15,87347,177
VSL112428,Bulk,2023-04-12 04:00:00,2023-04-12 07:00:00,2023-04-14 18:00:00,14,173192,348
VSL112429,Bulk,2023-04-12 05:00:00,2023-04-12 16:00:00,2023-04-13 10:00:00,17,86863,293
VSL112430,Tanker,2023-04-12 06:00:00,2023-04-12 13:00:00,2023-04-14 22:00:00,17,179426,262
VSL112431,Container,2023-04-12 07:00:00,2023-04-12 11:00:00,2023-04-14 03:00:00,7,51020,151
VSL112432,Tanker,2023-04-12 08:00:00,2023-04-12 18:00:00,2023-04-15 07:00:00,5,34570,276
VSL112433,Container,2023-04-12 09:00:00,2023-04-12 13:00:00,2023-04-13 17:00:00,13,159057,309
VSL112434,Container,2023-04-12 10:00:00,2023-04-12 12:00:00,2023-04-15 07:00:00,16,117112,283
VSL112435,Container,2023-04-12 11:00:00,2023-04-12 15:00:00,2023-04-15 03:00:00,1,149769,390
VSL112436,Tanker,2023-04-12 12:00:00,2023-04-12 18:00:00,2023-04-14 23:00:00,24,152938,236
VSL112437,Tanker,2023-04-12 13:00:00,2023-04-12 16:00:00,2023-04-15 05:00:00,15,91773,243
VSL112438,Tanker,2023-04-12 14:00:00,2023-04-12 21:00:00,2023-04-15 05:00:00,6,64999,291
VSL112439,Tanker,2023-04-12 15:00:00,2023-04-13 01:00:00,2023-04-15 12:00:00,5,84201,334
VSL112440,Bulk,2023-04-12 16:00:00,2023-04-12 21:00:00,2023-04-13 20:00:00,16,115311,165
VSL112441,Bulk,2023-04-12 17:00:00,2023-04-12 22:00:00,2023-04-15 16:00:00,6,99339,210
VSL112442,Bulk,2023-04-12 18:00:00,2023-04-12 23:00:00,2023-04-15 11:00:00,24,64601,162
VSL112443,Container,2023-04-12 19:00:00,2023-04-12 22:00:00,2023-04-15 01:00:00,12,155771,346
VSL112444,Bulk,2023-04-12 20:00:00,2023-04-12 22:00:00,2023-04-15 06:00:00,11,45802,391
VSL112445,Container,2023-04-12 21:00:00,2023-04-13 06:00:00,2023-04-15 13:00:00,11,61001,261
VSL112446,Tanker,2023-04-12 22:00:00,2023-04-13 03:00:00,2023-04-14 00:00:00,11,75359,223
VSL112447,Container,2023-04-12 23:00:00,2023-04-13 04:00:00,2023-04-14 17:00:00,19,125002,243
VSL112448,Container,2023-04-13 00:00:00,2023-04-13 01:00:00,2023-04-14 18:00:00,1,146120,337
VSL112449,Bulk,2023-04-13 01:00:00,2023-04-13 10:00:00,2023-04-14 01:00:00,10,32605,384
VSL112450,Tanker,2023-04-13 02:00:00,2023-04-13 10:00:00,2023-04-14 23:00:00,6,122565,164
VSL112451,Tanker,2023-04-13 03:00:00,2023-04-13 06:00:00,2023-04-14 21:00:00,23,118535,328
VSL112452,Bulk,2023-04-13 04:00:00,2023-04-13 07:00:00,2023-04-15 05:00:00,16,122234,254
VSL112453,Tanker,2023-04-13 05:00:00,2023-04-13 14:00:00,2023-04-14 19:00:00,6,124133,373
VSL112454,Tanker,2023-04-13 06:00:00,2023-04-13 17:00:00,2023-04-15 00:00:00,5,20433,219
VSL112455,Tanker,2023-04-13 07:00:00,2023-04-13 17:00:00,2023-04-15 07:00:00,13,149391,268
VSL112456,Bulk,2023-04-13 08:00:00,2023-04-13 19:00:00,2023-04-15 22:00:00,10,50115,169
VSL112457,Tanker,2023-04-13 09:00:00,2023-04-13 20:00:00,2023-04-15 15:00:00,11,154300,218
VSL112458,Container,2023-04-13 10:00:00,2023-04-13 17:00:00,2023-04-15 15:00:00,5,83367,204
VSL112459,Container,2023-04-13 11:00:00,2023-04-13 13:00:00,2023-04-15 19:00:00,12,77126,341
VSL112460,Tanker,2023-04-13 12:00:00,2023-04-13 21:00:00,2023-04-15 03:00:00,14,28519,256
VSL112461,Bulk,2023-04-13 13:00:00,2023-04-13 19:00:00,2023-04-16 04:00:00,10,20081,157
VSL112462,Bulk,2023-04-13 14:00:00,2023-04-13 20:00:00,2023-04-15 01:00:00,3,96943,268
VSL112463,Bulk,2023-04-13 15:00:00,2023-04-13 16:00:00,2023-04-15 18:00:00,20,124954,223
VSL112464,Tanker,2023-04-13 16:00:00,2023-04-13 18:00:00,2023-04-15 21:00:00,14,122486,178
VSL112465,Tanker,2023-04-13 17:00:00,2023-04-14 04:00:00,2023-04-14 22:00:00,19,106669,357
VSL112466,Container,2023-04-13 18:00:00,2023-04-13 21:00:00,2023-04-16 11:00:00,19,71910,328
VSL112467,Bulk,2023-04-13 19:00:00,2023-04-13 20:00:00,2023-04-15 08:00:00,15,83846,284
VSL112468,Container,2023-04-13 20:00:00,2023-04-14 04:00:00,2023-04-15 00:00:00,16,108994,383
VSL112469,Container,2023-04-13 21:00:00,2023-04-14 06:00:00,2023-04-16 08:00:00,21,111236,359
VSL112470,Bulk,2023-04-13 22:00:00,2023-04-14 08:00:00,2023-04-15 20:00:00,22,162639,308
VSL112471,Tanker,2023-04-13 23:00:00,2023-04-14 04:00:00,2023-04-16 06:00:00,24,175717,242
VSL112472,Tanker,2023-04-14 00:00:00,2023-04-14 00:00:00,2023-04-16 06:00:00,10,53450,378
VSL112473,Container,2023-04-14 01:00:00,2023-04-14 01:00:00,2023-04-15 14:00:00,6,139220,151
VSL112474,Container,2023-04-14 02:00:00,2023-04-14 09:00:00,2023-04-16 09:00:00,6,125155,233
VSL112475,Container,2023-04-14 03:00:00,2023-04-14 13:00:00,2023-04-16 05:00:00,22,139178,253
VSL112476,Container,2023-04-14 04:00:00,2023-04-14 09:00:00,2023-04-15 04:00:00,1,141879,348
VSL112477,Bulk,2023-04-14 05:00:00,2023-04-14 14:00:00,2023-04-15 13:00:00,10,141224,259
VSL112478,Container,2023-04-14 06:00:00,2023-04-14 17:00:00,2023-04-15 21:00:00,22,85853,263
VSL112479,Container,2023-04-14 07:00:00,2023-04-14 13:00:00,2023-04-16 17:00:00,17,23141,175
VSL112480,Tanker,2023-04-14 08:00:00,2023-04-14 13:00:00,2023-04-15 17:00:00,2,108692,332
VSL112481,Tanker,2023-04-14 09:00:00,2023-04-14 10:00:00,2023-04-16 00:00:00,24,38380,199
VSL112482,Tanker,2023-04-14 10:00:00,2023-04-14 12:00:00,2023-04-16 15:00:00,24,71043,378
VSL112483,Bulk,2023-04-14 11:00:00,2023-04-14 18:00:00,2023-04-16 19:00:00,2,113918,163
VSL112484,Bulk,2023-04-14 12:00:00,2023-04-14 15:00:00,2023-04-16 02:00:00,15,57047,330
VSL112485,Tanker,2023-04-14 13:00:00,2023-04-14 20:00:00,2023-04-17 03:00:00,19,89074,299
VSL112486,Tanker,2023-04-14 14:00:00,2023-04-14 16:00:00,2023-04-15 21:00:00,22,123361,255
VSL112487,Container,2023-04-14 15:00:00,2023-04-14 16:00:00,2023-04-15 18:00:00,20,157303,197
VSL112488,Container,2023-04-14 16:00:00,2023-04-14 22:00:00,2023-04-17 11:00:00,7,96405,263
VSL112489,Bulk,2023-04-14 17:00:00,2023-04-14 17:00:00,2023-04-15 18:00:00,9,114299,164
VSL112490,Bulk,2023-04-14 18:00:00,2023-04-15 04:00:00,2023-04-16 00:00:00,7,110971,190
VSL112491,Container,2023-04-14 19:00:00,2023-04-14 21:00:00,2023-04-17 08:00:00,16,136153,297
VSL112492,Tanker,2023-04-14 20:00:00,2023-04-14 21:00:00,2023-04-17 05:00:00,22,67753,239
VSL112493,Container,2023-04-14 21:00:00,2023-04-15 01:00:00,2023-04-16 21:00:00,4,152921,325
VSL112494,Bulk,2023-04-14 22:00:00,2023-04-14 23:00:00,2023-04-16 04:00:00,8,116480,255
VSL112495,Bulk,2023-04-14 23:00:00,2023-04-15 08:00:00,2023-04-16 23:00:00,22,127443,398
VSL112496,Container,2023-04-15 00:00:00,2023-04-15 04:00:00,2023-04-16 01:00:00,10,178691,298
VSL112497,Container,2023-04-15 01:00:00,2023-04-15 03:00:00,2023-04-17 02:00:00,21,102671,308
VSL112498,Container,2023-04-15 02:00:00,2023-04-15 10:00:00,2023-04-17 13:00:00,13,111419,323
VSL112499,Bulk,2023-04-15 03:00:00,2023-04-15 12:00:00,2023-04-18 02:00:00,22,53381,182
VSL112500,Tanker,2023-04-15 04:00:00,2023-04-15 12:00:00,2023-04-17 17:00:00,12,47538,189
VSL112501,Container,2023-04-15 05:00:00,2023-04-15 12:00:00,2023-04-17 22:00:00,22,171884,218
VSL112502,Bulk,2023-04-15 06:00:00,2023-04-15 10:00:00,2023-04-18 03:00:00,18,28103,258
VSL112503,Bulk,2023-04-15 07:00:00,2023-04-15 16:00:00,2023-04-16 09:00:00,3,140170,371
VSL112504,Bulk,2023-04-15 08:00:00,2023-04-15 18:00:00,2023-04-18 05:00:00,9,49240,310
VSL112505,Container,2023-04-15 09:00:00,2023-04-15 15:00:00,2023-04-17 13:00:00,8,140246,337
VSL112506,Container,2023-04-15 10:00:00,2023-04-15 11:00:00,2023-04-16 20:00:00,8,48066,172
VSL112507,Tanker,2023-04-15 11:00:00,2023-04-15 13:00:00,2023-04-18 05:00:00,1,55577,298
VSL112508,Bulk,2023-04-15 12:00:00,2023-04-15 23:00:00,2023-04-17 08:00:00,20,34402,316
VSL112509,Container,2023-04-15 13:00:00,2023-04-15 23:00:00,2023-04-18 07:00:00,14,141899,180
VSL112510,Bulk,2023-04-15 14:00:00,2023-04-15 15:00:00,2023-04-16 17:00:00,15,174691,272
VSL112511,Bulk,2023-04-15 15:00:00,2023-04-16 00:00:00,2023-04-16 19:00:00,2,112053,243
VSL112512,Tanker,2023-04-15 16:00:00,2023-04-16 02:00:00,2023-04-16 21:00:00,23,51704,348
VSL112513,Container,2023-04-15 17:00:00,2023-04-15 17:00:00,2023-04-17 14:00:00,22,169361,169
VSL112514,Container,2023-04-15 18:00:00,2023-04-15 20:00:00,2023-04-18 15:00:00,14,122314,342
VSL112515,Bulk,2023-04-15 19:00:00,2023-04-15 22:00:00,2023-04-18 09:00:00,13,148774,165
VSL112516,Bulk,2023-04-15 20:00:00,2023-04-16 07:00:00,2023-04-17 01:00:00,16,58819,314
VSL112517,Tanker,2023-04-15 21:00:00,2023-04-16 05:00:00,2023-04-17 10:00:00,9,173843,301
VSL112518,Tanker,2023-04-15 22:00:00,2023-04-16 09:00:00,2023-04-17 19:00:00,11,95672,322
VSL112519,Tanker,2023-04-15 23:00:00,2023-04-16 00:00:00,2023-04-17 14:00:00,2,44307,311
VSL112520,Tanker,2023-04-16 00:00:00,2023-04-16 08:00:00,2023-04-18 07:00:00,6,161733,233
VSL112521,Tanker,2023-04-16 01:00:00,2023-04-16 01:00:00,2023-04-18 12:00:00,8,142645,360
VSL112522,Tanker,2023-04-16 02:00:00,2023-04-16 10:00:00,2023-04-17 08:00:00,6,68604,266
VSL112523,Bulk,2023-04-16 03:00:00,2023-04-16 08:00:00,2023-04-18 01:00:00,8,106882,157
